hlpi_name,year,hlpi,nzhec,nzhec_name,nzhec_short,level,weight,nzhec1,nzhec1_name,nzhec1_short,exp_pw,eqv_exp_pw
Superannuitant,2014,super,8.3,Telecommunication services,Telecommunication services,subgroup,5.7,8,Communication,Communication,32.06,25.64
Superannuitant,2014,super,9,Recreation and culture,Recreation and culture,group,9.8,9,Recreation and culture,Recreation and culture,55.12,44.08
Superannuitant,2014,super,9.1,Audio-visual and computing equipment,Audio-visual,subgroup,1,9,Recreation and culture,Recreation and culture,5.62,4.5
Superannuitant,2014,super,9.2,Major recreational and cultural equipment,Major recreational equip,subgroup,0.2,9,Recreation and culture,Recreation and culture,1.12,0.9
Superannuitant,2014,super,9.3,Other recreational equipment and supplies,Other recreational equip,subgroup,2,9,Recreation and culture,Recreation and culture,11.25,9
Superannuitant,2014,super,9.4,Recreational and cultural services,Rec & cultural services,subgroup,2.6,9,Recreation and culture,Recreation and culture,14.62,11.7
Superannuitant,2014,super,9.5,"Newspapers, books and stationery",Newspapers & books,subgroup,2.1,9,Recreation and culture,Recreation and culture,11.81,9.45
Superannuitant,2014,super,9.6,Accommodation services,Accomodation,subgroup,0.5,9,Recreation and culture,Recreation and culture,2.81,2.25
Superannuitant,2014,super,9.7,Package holidays,Package holidays,subgroup,1.4,9,Recreation and culture,Recreation and culture,7.87,6.3
Superannuitant,2014,super,10,Education,Education,group,0.2,10,Education,Education,1.12,0.9
Superannuitant,2014,super,10.1,Early childhood education,Early childhood education,subgroup,0,10,Education,Education,0,0
Superannuitant,2014,super,10.2,Primary and secondary education,Primary/secondary education,subgroup,0.1,10,Education,Education,0.56,0.45
Superannuitant,2014,super,10.3,Tertiary and other post school education,Tertiary education,subgroup,0,10,Education,Education,0,0
Superannuitant,2014,super,10.4,Other educational fees,Other education,subgroup,0,10,Education,Education,0,0
Superannuitant,2014,super,11,Miscellaneous goods and services,Miscellaneous,group,11.2,11,Miscellaneous goods and services,Miscellaneous,62.99,50.38
Superannuitant,2014,super,11.1,Personal care,Personal care,subgroup,2.2,11,Miscellaneous goods and services,Miscellaneous,12.37,9.9
Superannuitant,2014,super,11.3,Personal effects,Personal effects,subgroup,0.2,11,Miscellaneous goods and services,Miscellaneous,1.12,0.9
Superannuitant,2014,super,11.4,Insurance,Insurance,subgroup,7.6,11,Miscellaneous goods and services,Miscellaneous,42.75,34.19
Superannuitant,2014,super,11.5,Credit services,Credit services,subgroup,0.3,11,Miscellaneous goods and services,Miscellaneous,1.69,1.35
Superannuitant,2014,super,11.6,Other miscellaneous services,Miscellaneous services,subgroup,0.9,11,Miscellaneous goods and services,Miscellaneous,5.06,4.05
Superannuitant,2014,super,13,Other expenditure,Interest,group,1.5,13,Other expenditure,Interest,8.44,6.75
Superannuitant,2014,super,13.1,Interest payments,Interest,subgroup,1.5,13,Other expenditure,Interest,8.44,6.75
Superannuitant,2017.4,super,1,Food,Food,group,20.4,1,Food,Food,120.8,94.9
Superannuitant,2017.4,super,1.1,Fruit and vegetables,Fruit & veg,subgroup,4,1,Food,Food,23.8,18.7
Superannuitant,2017.4,super,1.2,"Meat, poultry and fish",Meat,subgroup,3.3,1,Food,Food,19.7,15.5
Superannuitant,2017.4,super,1.3,Grocery food,Grocery food,subgroup,8.3,1,Food,Food,49.4,38.8
Superannuitant,2017.4,super,1.4,Non-alcoholic beverages,Soft drinks,subgroup,1.5,1,Food,Food,9.1,7.2
Superannuitant,2017.4,super,1.5,Restaurant meals and ready-to-eat food,Restaurant meals,subgroup,3.2,1,Food,Food,18.7,14.7
Superannuitant,2017.4,super,2,Alcoholic beverages and tobacco,Alcohol and tobacco,group,5,2,Alcoholic beverages and tobacco,Alcohol and tobacco,29.6,23.2
Superannuitant,2017.4,super,2.1,Alcoholic beverages,Alcohol,subgroup,3.7,2,Alcoholic beverages and tobacco,Alcohol and tobacco,21.7,17
Superannuitant,2017.4,super,2.2,Cigarettes and tobacco,Cigarettes and tobacco,subgroup,1.3,2,Alcoholic beverages and tobacco,Alcohol and tobacco,7.9,6.2
Superannuitant,2017.4,super,3,Clothing and footwear,Clothing and footwear,group,3.1,3,Clothing and footwear,Clothing and footwear,18.2,14.3
Superannuitant,2017.4,super,3.1,Clothing,Clothing,subgroup,2.5,3,Clothing and footwear,Clothing and footwear,15.1,11.9
Superannuitant,2017.4,super,3.2,Footwear,Footwear,subgroup,0.5,3,Clothing and footwear,Clothing and footwear,3.1,2.4
Superannuitant,2017.4,super,4,Housing and household utilities,Housing,group,22.5,4,Housing and household utilities,Housing,133.5,104.8
Superannuitant,2017.4,super,4.1,Actual rentals for housing,Rent,subgroup,4.6,4,Housing and household utilities,Housing,27.5,21.6
Superannuitant,2017.4,super,4.3,Property maintenance,Property maintenance,subgroup,2.2,4,Housing and household utilities,Housing,12.9,10.1
Superannuitant,2017.4,super,4.4,Property rates and related services,Property rates,subgroup,8.3,4,Housing and household utilities,Housing,49.4,38.8
Superannuitant,2017.4,super,4.5,Household energy,Household energy,subgroup,7.4,4,Housing and household utilities,Housing,43.7,34.3
Superannuitant,2017.4,super,5,Household contents and services,Contents and services,group,5.2,5,Household contents and services,Contents and services,30.6,24.1
Superannuitant,2017.4,super,5.1,"Furniture, furnishings and floor coverings",Furniture,subgroup,1,5,Household contents and services,Contents and services,5.9,4.6
Superannuitant,2017.4,super,5.2,Household textiles,Textiles,subgroup,0.6,5,Household contents and services,Contents and services,3.6,2.8
Superannuitant,2017.4,super,5.3,Household appliances,Appliances,subgroup,1.2,5,Household contents and services,Contents and services,7.3,5.7
Superannuitant,2017.4,super,5.4,"Glassware, tableware and household utensils",Utensils,subgroup,0.3,5,Household contents and services,Contents and services,1.8,1.5
Superannuitant,2017.4,super,5.5,Tools and equipment for house and garden,Tools,subgroup,0.8,5,Household contents and services,Contents and services,4.5,3.5
Superannuitant,2017.4,super,5.6,Other household supplies and services,Other supplies and services,subgroup,1.3,5,Household contents and services,Contents and services,7.5,5.9
Superannuitant,2017.4,super,6,Health,Health,group,5.2,6,Health,Health,30.8,24.2
Superannuitant,2017.4,super,6.1,"Medical products, appliances and equipment",Medical products,subgroup,1.8,6,Health,Health,10.7,8.4
Superannuitant,2017.4,super,6.2,Out-patient services,Out-patient services,subgroup,3.2,6,Health,Health,18.8,14.8
Superannuitant,2017.4,super,6.3,Hospital services,Hospital services,subgroup,0.2,6,Health,Health,1.3,1
Superannuitant,2017.4,super,7,Transport,Transport,group,11.8,7,Transport,Transport,70,55
Superannuitant,2017.4,super,7.1,Purchase of vehicles,Vehicles,subgroup,2.9,7,Transport,Transport,17.3,13.6
Superannuitant,2017.4,super,7.2,Private transport supplies and services,Private transport supplies,subgroup,6.4,7,Transport,Transport,37.7,29.6
Superannuitant,2017.4,super,7.3,Passenger transport services,Passenger transport,subgroup,2.5,7,Transport,Transport,15,11.8
Superannuitant,2017.4,super,8,Communication,Communication,group,4.7,8,Communication,Communication,27.6,21.7
Superannuitant,2017.4,super,8.1,Postal services,Postal services,subgroup,0.2,8,Communication,Communication,1.1,0.8
Superannuitant,2017.4,super,8.2,Telecommunication equipment,Telecommunication equip,subgroup,0.4,8,Communication,Communication,2.1,1.6
Superannuitant,2017.4,super,8.3,Telecommunication services,Telecommunication services,subgroup,4.1,8,Communication,Communication,24.5,19.2
Superannuitant,2017.4,super,9,Recreation and culture,Recreation and culture,group,9.6,9,Recreation and culture,Recreation and culture,56.9,44.7
Superannuitant,2017.4,super,9.1,Audio-visual and computing equipment,Audio-visual,subgroup,0.8,9,Recreation and culture,Recreation and culture,5,3.9
Superannuitant,2017.4,super,9.2,Major recreational and cultural equipment,Major recreational equip,subgroup,0.3,9,Recreation and culture,Recreation and culture,1.9,1.5
Superannuitant,2017.4,super,9.3,Other recreational equipment and supplies,Other recreational equip,subgroup,2,9,Recreation and culture,Recreation and culture,11.9,9.4
Superannuitant,2017.4,super,9.4,Recreational and cultural services,Rec & cultural services,subgroup,2.9,9,Recreation and culture,Recreation and culture,17.4,13.7
Superannuitant,2017.4,super,9.5,"Newspapers, books and stationery",Newspapers & books,subgroup,1.9,9,Recreation and culture,Recreation and culture,11.5,9
Superannuitant,2017.4,super,9.6,Accommodation services,Accomodation,subgroup,1.6,9,Recreation and culture,Recreation and culture,9.2,7.2
Superannuitant,2017.4,super,10,Education,Education,group,0.2,10,Education,Education,1,0.8
Superannuitant,2017.4,super,10.1,Early childhood education,Early childhood education,subgroup,0,10,Education,Education,0,0
Superannuitant,2017.4,super,10.2,Primary and secondary education,Primary/secondary education,subgroup,0,10,Education,Education,0.3,0.2
Superannuitant,2017.4,super,10.3,Tertiary and other post school education,Tertiary education,subgroup,0.1,10,Education,Education,0.6,0.5
Superannuitant,2017.4,super,10.4,Other educational fees,Other education,subgroup,0,10,Education,Education,0.2,0.1
Superannuitant,2017.4,super,11,Miscellaneous goods and services,Miscellaneous,group,11.2,11,Miscellaneous goods and services,Miscellaneous,66.3,52.1
Superannuitant,2017.4,super,11.1,Personal care,Personal care,subgroup,2.4,11,Miscellaneous goods and services,Miscellaneous,14.2,11.2
Superannuitant,2017.4,super,11.3,Personal effects,Personal effects,subgroup,0.3,11,Miscellaneous goods and services,Miscellaneous,2,1.6
Superannuitant,2017.4,super,11.4,Insurance,Insurance,subgroup,7.7,11,Miscellaneous goods and services,Miscellaneous,45.8,36
Superannuitant,2017.4,super,11.5,Credit services,Credit services,subgroup,0.2,11,Miscellaneous goods and services,Miscellaneous,1,0.8
Superannuitant,2017.4,super,11.6,Other miscellaneous services,Miscellaneous services,subgroup,0.6,11,Miscellaneous goods and services,Miscellaneous,3.3,2.6
Superannuitant,2017.4,super,13,Other expenditure,Interest,group,1.2,13,Other expenditure,Interest,7.2,5.7
Superannuitant,2017.4,super,13.1,Interest payments,Interest,subgroup,1.2,13,Other expenditure,Interest,7.2,5.7
All households,2018,allhh,1,Food,Food,group,1,Food,Food,19.9,207.1,119.8
All households,2018,allhh,1.1,Fruit and vegetables,Fruit & veg,subgroup,1,Food,Food,3.3,34,19.7
All households,2018,allhh,1.2,"Meat, poultry and fish",Meat,subgroup,1,Food,Food,3.1,32,18.5
All households,2018,allhh,1.3,Grocery food,Grocery food,subgroup,1,Food,Food,7.3,75.6,43.7
All households,2018,allhh,1.4,Non-alcoholic beverages,Soft drinks,subgroup,1,Food,Food,1.9,19.9,11.5
All households,2018,allhh,1.5,Restaurant meals and ready-to-eat food,Restaurant meals,subgroup,1,Food,Food,4.4,45.6,26.4
All households,2018,allhh,2,Alcoholic beverages and tobacco,Alcohol and tobacco,group,2,Alcoholic beverages and tobacco,Alcohol and tobacco,6.3,65.1,37.7
All households,2018,allhh,2.1,Alcoholic beverages,Alcohol,subgroup,2,Alcoholic beverages and tobacco,Alcohol and tobacco,3.8,39.1,22.6
All households,2018,allhh,2.2,Cigarettes and tobacco,Cigarettes and tobacco,subgroup,2,Alcoholic beverages and tobacco,Alcohol and tobacco,2.5,26,15
All households,2018,allhh,3,Clothing and footwear,Clothing and footwear,group,3,Clothing and footwear,Clothing and footwear,3.2,33,19.1
All households,2018,allhh,3.1,Clothing,Clothing,subgroup,3,Clothing and footwear,Clothing and footwear,2.6,27.1,15.7
All households,2018,allhh,3.2,Footwear,Footwear,subgroup,3,Clothing and footwear,Clothing and footwear,0.6,5.9,3.4
All households,2018,allhh,4,Housing and household utilities,Housing,group,4,Housing and household utilities,Housing,23.1,240.6,139.2
All households,2018,allhh,4.1,Actual rentals for housing,Rent,subgroup,4,Housing and household utilities,Housing,11.4,119.1,68.9
All households,2018,allhh,4.3,Property maintenance,Property maintenance,subgroup,4,Housing and household utilities,Housing,1.5,15.2,8.8
All households,2018,allhh,4.4,Property rates and related services,Property rates,subgroup,4,Housing and household utilities,Housing,4.7,48.6,28.1
All households,2018,allhh,4.5,Household energy,Household energy,subgroup,4,Housing and household utilities,Housing,5.5,57.7,33.4
All households,2018,allhh,5,Household contents and services,Contents and services,group,5,Household contents and services,Contents and services,3.9,41.1,23.8
All households,2018,allhh,5.1,"Furniture, furnishings and floor coverings",Furniture,subgroup,5,Household contents and services,Contents and services,0.9,9.5,5.5
All households,2018,allhh,5.2,Household textiles,Textiles,subgroup,5,Household contents and services,Contents and services,0.4,3.9,2.2
All households,2018,allhh,5.3,Household appliances,Appliances,subgroup,5,Household contents and services,Contents and services,0.8,8.7,5
All households,2018,allhh,5.4,"Glassware, tableware and household utensils",Utensils,subgroup,5,Household contents and services,Contents and services,0.3,3.3,1.9
All households,2018,allhh,5.5,Tools and equipment for house and garden,Tools,subgroup,5,Household contents and services,Contents and services,0.6,5.8,3.4
All households,2018,allhh,5.6,Other household supplies and services,Other supplies and services,subgroup,5,Household contents and services,Contents and services,1,9.9,5.7
All households,2018,allhh,6,Health,Health,group,6,Health,Health,3.1,32.3,18.7
All households,2018,allhh,6.1,"Medical products, appliances and equipment",Medical products,subgroup,6,Health,Health,1.2,12,6.9
All households,2018,allhh,6.2,Out-patient services,Out-patient services,subgroup,6,Health,Health,1.8,18.9,10.9
All households,2018,allhh,6.3,Hospital services,Hospital services,subgroup,6,Health,Health,0.1,1.3,0.8
All households,2018,allhh,7,Transport,Transport,group,7,Transport,Transport,12.4,128.6,74.4
All households,2018,allhh,7.1,Purchase of vehicles,Vehicles,subgroup,7,Transport,Transport,3.1,32.2,18.6
All households,2018,allhh,7.2,Private transport supplies and services,Private transport supplies,subgroup,7,Transport,Transport,6.7,70.1,40.6
All households,2018,allhh,7.3,Passenger transport services,Passenger transport,subgroup,7,Transport,Transport,2.5,26.3,15.2
All households,2018,allhh,8,Communication,Communication,group,8,Communication,Communication,3.6,37.9,21.9
All households,2018,allhh,8.1,Postal services,Postal services,subgroup,8,Communication,Communication,0.1,1.2,0.7
All households,2018,allhh,8.2,Telecommunication equipment,Telecommunication equip,subgroup,8,Communication,Communication,0.4,4.4,2.6
All households,2018,allhh,8.3,Telecommunication services,Telecommunication services,subgroup,8,Communication,Communication,3.1,32.3,18.7
All households,2018,allhh,9,Recreation and culture,Recreation and culture,group,9,Recreation and culture,Recreation and culture,8.1,84.4,48.8
All households,2018,allhh,9.1,Audio-visual and computing equipment,Audio-visual,subgroup,9,Recreation and culture,Recreation and culture,0.9,9.6,5.6
All households,2018,allhh,9.2,Major recreational and cultural equipment,Major recreational equip,subgroup,9,Recreation and culture,Recreation and culture,0.2,1.9,1.1
All households,2018,allhh,9.3,Other recreational equipment and supplies,Other recreational equip,subgroup,9,Recreation and culture,Recreation and culture,2.1,21.5,12.4
All households,2018,allhh,9.4,Recreational and cultural services,Rec & cultural services,subgroup,9,Recreation and culture,Recreation and culture,2.6,26.6,15.4
All households,2018,allhh,9.5,"Newspapers, books and stationery",Newspapers & books,subgroup,9,Recreation and culture,Recreation and culture,1.1,11.2,6.5
All households,2018,allhh,9.6,Accommodation services,Accomodation,subgroup,9,Recreation and culture,Recreation and culture,1.3,13.5,7.8
All households,2018,allhh,10,Education,Education,group,10,Education,Education,1.3,13.2,7.6
All households,2018,allhh,10.1,Early childhood education,Early childhood education,subgroup,10,Education,Education,0.3,3,1.7
All households,2018,allhh,10.2,Primary and secondary education,Primary/secondary education,subgroup,10,Education,Education,0.4,3.7,2.1
All households,2018,allhh,10.3,Tertiary and other post school education,Tertiary education,subgroup,10,Education,Education,0.6,6.3,3.6
All households,2018,allhh,10.4,Other educational fees,Other education,subgroup,10,Education,Education,0,0.3,0.2
All households,2018,allhh,11,Miscellaneous goods and services,Miscellaneous,group,11,Miscellaneous goods and services,Miscellaneous,9.2,95.5,55.3
All households,2018,allhh,11.1,Personal care,Personal care,subgroup,11,Miscellaneous goods and services,Miscellaneous,2.3,23.5,13.6
All households,2018,allhh,11.3,Personal effects,Personal effects,subgroup,11,Miscellaneous goods and services,Miscellaneous,0.4,4.4,2.5
All households,2018,allhh,11.4,Insurance,Insurance,subgroup,11,Miscellaneous goods and services,Miscellaneous,5.6,58,33.6
All households,2018,allhh,11.5,Credit services,Credit services,subgroup,11,Miscellaneous goods and services,Miscellaneous,0.3,2.6,1.5
All households,2018,allhh,11.6,Other miscellaneous services,Miscellaneous services,subgroup,11,Miscellaneous goods and services,Miscellaneous,0.7,7,4
All households,2018,allhh,13,Other expenditure,Interest,group,13,Other expenditure,Interest,6,62.5,36.2
All households,2018,allhh,13.1,Interest payments,Interest,subgroup,13,Other expenditure,Interest,6,62.5,36.2
Beneficiary,2018,benef,1,Food,Food,group,1,Food,Food,18.6,107.4,63.1
Beneficiary,2018,benef,1.1,Fruit and vegetables,Fruit & veg,subgroup,1,Food,Food,2.9,16.5,9.7
Beneficiary,2018,benef,1.2,"Meat, poultry and fish",Meat,subgroup,1,Food,Food,3,17.2,10.1
Beneficiary,2018,benef,1.3,Grocery food,Grocery food,subgroup,1,Food,Food,7.7,44.2,26
Beneficiary,2018,benef,1.4,Non-alcoholic beverages,Soft drinks,subgroup,1,Food,Food,2.3,13.3,7.8
Beneficiary,2018,benef,1.5,Restaurant meals and ready-to-eat food,Restaurant meals,subgroup,1,Food,Food,2.8,16.2,9.5
Beneficiary,2018,benef,2,Alcoholic beverages and tobacco,Alcohol and tobacco,group,2,Alcoholic beverages and tobacco,Alcohol and tobacco,6.2,36,21.2
Beneficiary,2018,benef,2.1,Alcoholic beverages,Alcohol,subgroup,2,Alcoholic beverages and tobacco,Alcohol and tobacco,2.1,12.3,7.3
Beneficiary,2018,benef,2.2,Cigarettes and tobacco,Cigarettes and tobacco,subgroup,2,Alcoholic beverages and tobacco,Alcohol and tobacco,4.1,23.7,13.9
Beneficiary,2018,benef,3,Clothing and footwear,Clothing and footwear,group,3,Clothing and footwear,Clothing and footwear,1.1,6.5,3.8
Beneficiary,2018,benef,3.1,Clothing,Clothing,subgroup,3,Clothing and footwear,Clothing and footwear,1.1,6.1,3.6
Beneficiary,2018,benef,3.2,Footwear,Footwear,subgroup,3,Clothing and footwear,Clothing and footwear,0.1,0.4,0.2
Beneficiary,2018,benef,4,Housing and household utilities,Housing,group,4,Housing and household utilities,Housing,43.5,251,147.4
Beneficiary,2018,benef,4.1,Actual rentals for housing,Rent,subgroup,4,Housing and household utilities,Housing,32.7,188.2,110.6
Beneficiary,2018,benef,4.3,Property maintenance,Property maintenance,subgroup,4,Housing and household utilities,Housing,0.8,4.9,2.9
Beneficiary,2018,benef,4.4,Property rates and related services,Property rates,subgroup,4,Housing and household utilities,Housing,2.2,12.8,7.5
Beneficiary,2018,benef,4.5,Household energy,Household energy,subgroup,4,Housing and household utilities,Housing,7.8,45,26.4
Beneficiary,2018,benef,5,Household contents and services,Contents and services,group,5,Household contents and services,Contents and services,2,11.3,6.7
Beneficiary,2018,benef,5.1,"Furniture, furnishings and floor coverings",Furniture,subgroup,5,Household contents and services,Contents and services,0.3,2,1.2
Beneficiary,2018,benef,5.2,Household textiles,Textiles,subgroup,5,Household contents and services,Contents and services,0.1,0.4,0.2
Beneficiary,2018,benef,5.3,Household appliances,Appliances,subgroup,5,Household contents and services,Contents and services,0.5,3,1.7
Beneficiary,2018,benef,5.4,"Glassware, tableware and household utensils",Utensils,subgroup,5,Household contents and services,Contents and services,0.1,0.5,0.3
Beneficiary,2018,benef,5.5,Tools and equipment for house and garden,Tools,subgroup,5,Household contents and services,Contents and services,0.2,1.3,0.8
Beneficiary,2018,benef,5.6,Other household supplies and services,Other supplies and services,subgroup,5,Household contents and services,Contents and services,0.7,4.2,2.5
Beneficiary,2018,benef,6,Health,Health,group,6,Health,Health,1.9,11.1,6.5
Beneficiary,2018,benef,6.1,"Medical products, appliances and equipment",Medical products,subgroup,6,Health,Health,0.6,3.6,2.1
Beneficiary,2018,benef,6.2,Out-patient services,Out-patient services,subgroup,6,Health,Health,1.3,7.5,4.4
Beneficiary,2018,benef,6.3,Hospital services,Hospital services,subgroup,6,Health,Health,0,0,0
Beneficiary,2018,benef,7,Transport,Transport,group,7,Transport,Transport,9.3,53.5,31.4
Beneficiary,2018,benef,7.1,Purchase of vehicles,Vehicles,subgroup,7,Transport,Transport,2,11.4,6.7
Beneficiary,2018,benef,7.2,Private transport supplies and services,Private transport supplies,subgroup,7,Transport,Transport,6.1,35.4,20.8
Beneficiary,2018,benef,7.3,Passenger transport services,Passenger transport,subgroup,7,Transport,Transport,1.2,6.7,4
Beneficiary,2018,benef,8,Communication,Communication,group,8,Communication,Communication,4,23.2,13.6
Beneficiary,2018,benef,8.1,Postal services,Postal services,subgroup,8,Communication,Communication,0.1,0.7,0.4
Beneficiary,2018,benef,8.2,Telecommunication equipment,Telecommunication equip,subgroup,8,Communication,Communication,0.1,0.6,0.4
Beneficiary,2018,benef,8.3,Telecommunication services,Telecommunication services,subgroup,8,Communication,Communication,3.8,21.9,12.9
Beneficiary,2018,benef,9,Recreation and culture,Recreation and culture,group,9,Recreation and culture,Recreation and culture,4.2,24.3,14.3
Beneficiary,2018,benef,9.1,Audio-visual and computing equipment,Audio-visual,subgroup,9,Recreation and culture,Recreation and culture,0.8,4.4,2.6
Beneficiary,2018,benef,9.2,Major recreational and cultural equipment,Major recreational equip,subgroup,9,Recreation and culture,Recreation and culture,0.1,0.3,0.2
Beneficiary,2018,benef,9.3,Other recreational equipment and supplies,Other recreational equip,subgroup,9,Recreation and culture,Recreation and culture,1.4,8,4.7
Beneficiary,2018,benef,9.4,Recreational and cultural services,Rec & cultural services,subgroup,9,Recreation and culture,Recreation and culture,1.3,7.5,4.4
Beneficiary,2018,benef,9.5,"Newspapers, books and stationery",Newspapers & books,subgroup,9,Recreation and culture,Recreation and culture,0.4,2.5,1.5
Beneficiary,2018,benef,9.6,Accommodation services,Accomodation,subgroup,9,Recreation and culture,Recreation and culture,0.3,1.6,0.9
Beneficiary,2018,benef,10,Education,Education,group,10,Education,Education,0.8,4.8,2.8
Beneficiary,2018,benef,10.1,Early childhood education,Early childhood education,subgroup,10,Education,Education,0.1,0.5,0.3
Beneficiary,2018,benef,10.2,Primary and secondary education,Primary/secondary education,subgroup,10,Education,Education,0.2,1.1,0.7
Beneficiary,2018,benef,10.3,Tertiary and other post school education,Tertiary education,subgroup,10,Education,Education,0.5,2.7,1.6
Beneficiary,2018,benef,10.4,Other educational fees,Other education,subgroup,10,Education,Education,0.1,0.5,0.3
Beneficiary,2018,benef,11,Miscellaneous goods and services,Miscellaneous,group,11,Miscellaneous goods and services,Miscellaneous,5.1,29.6,17.4
Beneficiary,2018,benef,11.1,Personal care,Personal care,subgroup,11,Miscellaneous goods and services,Miscellaneous,1.8,10.1,5.9
Beneficiary,2018,benef,11.3,Personal effects,Personal effects,subgroup,11,Miscellaneous goods and services,Miscellaneous,0.1,0.5,0.3
Beneficiary,2018,benef,11.4,Insurance,Insurance,subgroup,11,Miscellaneous goods and services,Miscellaneous,2.6,15.1,8.9
Beneficiary,2018,benef,11.5,Credit services,Credit services,subgroup,11,Miscellaneous goods and services,Miscellaneous,0.4,2.2,1.3
Beneficiary,2018,benef,11.6,Other miscellaneous services,Miscellaneous services,subgroup,11,Miscellaneous goods and services,Miscellaneous,0.3,1.7,1
Beneficiary,2018,benef,13,Other expenditure,Interest,group,13,Other expenditure,Interest,3.1,17.7,10.4
Beneficiary,2018,benef,13.1,Interest payments,Interest,subgroup,13,Other expenditure,Interest,3.1,17.7,10.4
Income quintile 1 (low),2018,disq1,1,Food,Food,group,1,Food,Food,21.3,109.5,73
Income quintile 1 (low),2018,disq1,1.1,Fruit and vegetables,Fruit & veg,subgroup,1,Food,Food,3.9,19.8,13.2
Income quintile 1 (low),2018,disq1,1.2,"Meat, poultry and fish",Meat,subgroup,1,Food,Food,3.6,18.7,12.5
Income quintile 1 (low),2018,disq1,1.3,Grocery food,Grocery food,subgroup,1,Food,Food,8.8,45.4,30.3
Income quintile 1 (low),2018,disq1,1.4,Non-alcoholic beverages,Soft drinks,subgroup,1,Food,Food,2,10.4,6.9
Income quintile 1 (low),2018,disq1,1.5,Restaurant meals and ready-to-eat food,Restaurant meals,subgroup,1,Food,Food,2.9,15.1,10.1
Income quintile 1 (low),2018,disq1,2,Alcoholic beverages and tobacco,Alcohol and tobacco,group,2,Alcoholic beverages and tobacco,Alcohol and tobacco,4.7,24.4,16.2
Income quintile 1 (low),2018,disq1,2.1,Alcoholic beverages,Alcohol,subgroup,2,Alcoholic beverages and tobacco,Alcohol and tobacco,2.5,12.7,8.5
Income quintile 1 (low),2018,disq1,2.2,Cigarettes and tobacco,Cigarettes and tobacco,subgroup,2,Alcoholic beverages and tobacco,Alcohol and tobacco,2.3,11.7,7.8
Income quintile 1 (low),2018,disq1,3,Clothing and footwear,Clothing and footwear,group,3,Clothing and footwear,Clothing and footwear,1.6,8.3,5.6
Income quintile 1 (low),2018,disq1,3.1,Clothing,Clothing,subgroup,3,Clothing and footwear,Clothing and footwear,1.3,6.7,4.5
Income quintile 1 (low),2018,disq1,3.2,Footwear,Footwear,subgroup,3,Clothing and footwear,Clothing and footwear,0.3,1.6,1.1
Income quintile 1 (low),2018,disq1,4,Housing and household utilities,Housing,group,4,Housing and household utilities,Housing,33.2,170.5,113.7
Income quintile 1 (low),2018,disq1,4.1,Actual rentals for housing,Rent,subgroup,4,Housing and household utilities,Housing,17.5,89.7,59.8
Income quintile 1 (low),2018,disq1,4.3,Property maintenance,Property maintenance,subgroup,4,Housing and household utilities,Housing,1.4,7,4.7
Income quintile 1 (low),2018,disq1,4.4,Property rates and related services,Property rates,subgroup,4,Housing and household utilities,Housing,5.8,29.9,19.9
Income quintile 1 (low),2018,disq1,4.5,Household energy,Household energy,subgroup,4,Housing and household utilities,Housing,8.5,43.9,29.3
Income quintile 1 (low),2018,disq1,5,Household contents and services,Contents and services,group,5,Household contents and services,Contents and services,3.8,19.3,12.8
Income quintile 1 (low),2018,disq1,5.1,"Furniture, furnishings and floor coverings",Furniture,subgroup,5,Household contents and services,Contents and services,0.8,3.9,2.6
Income quintile 1 (low),2018,disq1,5.2,Household textiles,Textiles,subgroup,5,Household contents and services,Contents and services,0.3,1.7,1.1
Income quintile 1 (low),2018,disq1,5.3,Household appliances,Appliances,subgroup,5,Household contents and services,Contents and services,1.1,5.4,3.6
Income quintile 1 (low),2018,disq1,5.4,"Glassware, tableware and household utensils",Utensils,subgroup,5,Household contents and services,Contents and services,0.1,0.7,0.5
Income quintile 1 (low),2018,disq1,5.5,Tools and equipment for house and garden,Tools,subgroup,5,Household contents and services,Contents and services,0.6,2.9,1.9
Income quintile 1 (low),2018,disq1,5.6,Other household supplies and services,Other supplies and services,subgroup,5,Household contents and services,Contents and services,0.9,4.6,3.1
Income quintile 1 (low),2018,disq1,6,Health,Health,group,6,Health,Health,2.9,14.8,9.9
Income quintile 1 (low),2018,disq1,6.1,"Medical products, appliances and equipment",Medical products,subgroup,6,Health,Health,1.2,5.9,3.9
Income quintile 1 (low),2018,disq1,6.2,Out-patient services,Out-patient services,subgroup,6,Health,Health,1.7,8.9,5.9
Income quintile 1 (low),2018,disq1,6.3,Hospital services,Hospital services,subgroup,6,Health,Health,0,0,0
Income quintile 1 (low),2018,disq1,7,Transport,Transport,group,7,Transport,Transport,10.2,52.6,35
Income quintile 1 (low),2018,disq1,7.1,Purchase of vehicles,Vehicles,subgroup,7,Transport,Transport,2,10.5,7
Income quintile 1 (low),2018,disq1,7.2,Private transport supplies and services,Private transport supplies,subgroup,7,Transport,Transport,6.3,32.3,21.5
Income quintile 1 (low),2018,disq1,7.3,Passenger transport services,Passenger transport,subgroup,7,Transport,Transport,1.9,9.8,6.5
Income quintile 1 (low),2018,disq1,8,Communication,Communication,group,8,Communication,Communication,4.6,23.6,15.8
Income quintile 1 (low),2018,disq1,8.1,Postal services,Postal services,subgroup,8,Communication,Communication,0.1,0.4,0.3
Income quintile 1 (low),2018,disq1,8.2,Telecommunication equipment,Telecommunication equip,subgroup,8,Communication,Communication,0.2,0.9,0.6
